"","workerid","rt","statements","weight","pronoun","question","profession","correctResponse","response","slide_number_in_experiment","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.time_in_minutes","Answer.catch_trials"
"365",11,7271,"[u'The news anchor delivered the homicide report.', u' felt perturbed by the tragic nature of the news she was reading.']",NA,"She","Did the news anchor feel disturbed by the homicide report?","news anchor","yes","[u'Yes']",4,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"366",11,7664,"[u'The opera singer belted a high C.', u' was heartened when the audience rose to their feet.']",NA,"She","Did the opera singer belt a high F?","opera singer","No","[u'No']",5,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"367",11,11230,"[u'The fortune teller traveled with the carnival.', u' had been born into the carnival life and never wanted to leave it.']",9.47,"He","Had the fortune teller joined the circus as a teenager?","fortune teller","No","[8897, 440, 896, 1279, u'Yes']",7,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"368",11,8167,"[u'The farmer was worried about the next harvest.', u' was concerned there wouldn&quotechart be enough rain.']",2.27,"She","Was the farmer concerned there wouldn&quotechart be enough rain?","farmer","Yes","[7999, 496, 1401, 2368, u'Yes']",8,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"369",11,7471,"[u'The housekeeper always showed up late for work.', u' was threatened with termination if this behavior continued.']",9.97,"She","Did the housekeeper always show up for work on time?","housekeeper","No","[6327, 407, 1431, 1135, 3207, u'No']",9,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"370",11,5152,"[u'The dental assistant made several recommendations.', u' stressed the importance of avoiding sugary snacks.']",9.63,"He","Did the dental assistant encourage avoiding sugary snacks?","dental assistant","Yes","[4383, 448, 1088, 1248, u'Yes']",10,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"371",11,4768,"[u'The carpenter walked to the grocery store.', u' didn&quotechart make eye contact with anyone passing by.']",2.47,"He","Did the carpenter make eye contact with passersby?","carpenter","No","[3833, 336, 1032, 1064, u'No']",11,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"372",11,6007,"[u'The cleaner read the instriuctions on the bottle very carefully.', u' then began to mix the cleaning solution.']",9.17,"She","Was the cleaner mixing a cleaning solution?","cleaner","Yes","[3256, 472, 2551, 944, u'Yes']",12,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"373",11,3944,"[u'The cheerleader arrived early for the game.', u' was amazed to see how many people were there.']",10.77,"He","Did the cheerleader arrive late for the game?","cheerleader","No","[2944, 288, 224, 1104, u'Yes']",13,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"374",11,5449,"[u'The bank clerk had worked in that town for over thirty years.', u' knew just about everyone who lived there.']",6.57,"He","Did the bank clerk know just about everyone in the town?","bank clerk","Yes","[3216, 512, 1969, 904, u'Yes']",14,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"375",11,5320,"[u'The interpreter checked the documents carefully for typos.', u' signed them and put them in the outgoing mail.']",6.53,"She","Did the interpreter put the documents in the trash?","interpreter","No","[3016, 248, 1600, 927, u'No']",15,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"376",11,5232,"[u'The butcher seemed a little distracted.', u' said that there were several family members who were in the hospital.']",1.77,"He","Was the butcher happy?","butcher","No","[3496, 488, 784, 2088, u'No']",16,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"377",11,4463,"[u'The midwife read the newspaper everyday.', u' tried to keep informed about national and world news.']",10.27,"She","Did the midwife read the newspaper only once a week?","midwife","No","[3935, 479, 888, 1008, u'No']",17,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"378",11,6632,"[u'The secretary distributed an urgent memo.', u' made is clear that work would continue as normal.']",9.7,"She","Was the memo the secretary distributed urgent?","secretary","Yes","[3104, 464, 1384, 2769, u'Yes']",18,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"379",11,4336,"[u'The receptionist received an invitation to a charity benefit.', u' decided not to go because there was a lot piling up at work.']",9.57,"He","Did the receptionist receive an invitation to a charity benefit?","receptionist","Yes","[4801, 464, 808, 1176, u'Yes']",19,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"380",11,3615,"[u'The student seemed upset and pale.', u' then asked for a glass of water.']",5.6,"She","Did the student ask for a glass of water?","student","Yes","[2984, 471, 927, 639, u'Yes']",20,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"381",11,4439,"[u'The plumber stopped by the diner on the way home from work.', u' ordered the special: catfish sandwich and fries.']",1.83,"She","Was the special a catfish sandwhich?","plumber","Yes","[2327, 408, 1496, 1096, u'Yes']",21,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"382",11,4335,"[u'The electrician examined the light fixing.', u' needed a special attachment to fix it.']",2.2,"She","Was the electrician mending a stereo?","electrician","No","[2456, 449, 1087, 1000, u'No']",22,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"383",11,3847,"[u'The astrologer got a sweepstakes entry in the mail.', u' decided to fill it out and mail it in.']",5.8,"He","Did the astrologer receive a package in the mail?","astrologer","No","[2704, 496, 792, 680, u'No']",23,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"384",11,2705,"[u'The nurse examined the medication carefully.', u' then wrote something on the chart and left.']",9.07,"He","Was the nurse examining medication?","nurse","Yes","[2509, 251, 480, 792, u'Yes']",24,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
"385",11,3991,"[u'The taxi driver took the twenty dollar bill.', u' immediately thought it might be counterfeit.']",2.5,"She","Was the taxi driver handed a five dollar bill?","taxi driver","No","[1985, 480, 832, 1080, u'No']",25,"English",0,"Male",26,"","","Yes","50",1,"Windows",768,1366,"Chrome","3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 13:52:40 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 13:52:40 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3GKAWYFRAQVOVIX44G00XCE0LRCDPF","3SKEMFQBZ47EPG1R0IPE4MAKH6D8KB",2,"Approved","Thu May 18 14:06:22 PDT 2017","Thu May 18 13:57:17 PDT 2017","Thu May 18 14:01:22 PDT 2017","Thu May 18 14:06:55 PDT 2017",NA,NA,NA,NA,"undefined",3.46066666666667,"[]"
